temperature, L2
1539.62, 4.14784e-05
1667.05, 0.000393081
2071.53, 7.36284e-05
1217.68, 2.41606e-05
1343.51, 0.000231382
1754.72, 6.80897e-05
1438.46, 2.97591e-05
1757.53, 2.25742e-05
1165.31, 5.38509e-05
2413.71, 2.47628e-05
1108.16, 3.63584e-05
2486.27, 1.91639e-05
1440.51, 3.30033e-05
1566.05, 0.000941141
2198.52, 8.00393e-05
1661.78, 4.77831e-05
1488.95, 0.000133498
1143.57, 4.49225e-05
1932.56, 5.03803e-06
1546.56, 0.00194101
2039.06, 1.01904e-05
2127.18, 1.379e-05
1061.37, 7.34037e-05
1229.65, 1.64375e-05
1376.18, 2.15509e-05
1191.66, 2.64201e-05
2402.92, 2.20962e-05
2442.76, 2.18659e-05
1839.83, 1.18504e-05
2260.07, 1.93844e-05
2420.31, 2.6605e-05
2473.48, 1.85427e-05
1807.71, 1.65342e-05
1657.79, 3.36094e-05
1188.02, 0.000195263
1391.68, 6.59532e-05
2030.47, 2.55178e-05
1096.03, 0.000119778
2130.37, 1.48623e-05
1442.02, 3.68975e-05
1884.67, 6.15569e-06
1773.91, 1.73591e-05
1856.18, 1.10609e-05
2293.84, 2.22297e-05
2492.57, 1.90649e-05
2063.93, 1.21666e-05
1789.06, 3.93518e-05
1218.72, 2.36851e-05
1604.96, 6.9902e-05
1141.44, 4.55679e-05
2471.45, 9.17865e-05
2047.23, 1.74003e-05
2277.88, 3.96415e-05
1310.11, 4.38898e-05
1808.32, 2.82975e-05
1716.52, 0.00165475
1871.6, 7.77855e-06
2240.28, 4.16977e-05
1710.65, 2.88813e-05
1837.65, 1.28176e-05
2070.11, 0.00020649
1336.19, 2.82304e-05
2285.61, 2.14573e-05
1370.2, 0.000394529
2296.94, 1.93456e-05
1998.96, 2.72276e-05
2215.53, 2.25176e-05
1594.32, 2.7505e-05
1375.09, 1.98594e-05
1868.08, 1.14429e-05
1478.44, 4.17735e-05
1973.55, 6.21201e-06
1455, 3.14785e-05
2413.52, 2.04238e-05
1421.04, 3.67741e-05
1288.35, 1.55556e-05
2368.57, 2.04551e-05
1820.95, 1.39021e-05
2498.92, 3.39023e-05
2082.5, 1.8314e-05
1491.07, 6.26387e-05
1644.77, 3.23526e-05
1756.75, 2.16161e-05
1250.09, 4.32602e-05
1871.97, 9.59297e-06
1848.37, 1.68685e-05
1090.31, 9.87488e-05
1172.34, 4.11469e-05
2063.91, 1.2239e-05
1767.7, 8.06905e-05
1093.06, 0.000530965
1260.82, 9.98783e-06
2187.41, 2.94214e-05
1149.94, 0.000226799
1123.34, 5.00723e-05
1939.45, 4.31403e-06
2206.7, 1.80071e-05
1024.5, 0.000241251
2463.26, 5.81633e-05
1861.18, 1.32815e-05
2424.16, 2.92792e-05
1390.45, 3.94887e-05
2102.36, 1.53509e-05
1839.86, 1.24249e-05
1776.9, 1.96718e-05
2116.05, 0.00012303
1325.51, 3.68111e-05
1424.15, 2.62737e-05
1146.42, 4.03547e-05
1511.52, 0.000604923
2157.11, 2.50675e-05
2104.63, 1.48124e-05
2197.18, 1.73754e-05
1991.43, 8.29534e-06
2129.56, 4.15919e-05
1873.98, 7.94977e-06
2296.34, 3.03984e-05
2043.84, 1.50019e-05
1869, 8.67186e-06
1373.94, 0.000113783
1053.75, 0.000194187
1040.32, 6.40742e-05
1713.89, 2.34771e-05
1758.64, 2.40799e-05
1665.08, 2.7308e-05
1152.72, 0.00013426
1817.54, 1.65139e-05
1787.85, 1.95258e-05
1988.19, 2.64328e-05
2250.01, 4.4506e-05
1978.83, 4.93584e-06
1645.16, 2.5957e-05
2140.02, 0.000294057
1372.65, 6.02097e-05
2068.13, 1.73782e-05
1394.93, 0.000104529
1986.49, 7.21235e-06
2020.05, 1.66583e-05
1692.59, 2.69288e-05
1432.66, 4.1209e-05
