temperature, L2
1100.2, 5.46439e-07
1734.5, 1.2623e-07
1175.11, 3.58621e-06
1371.29, 2.62929e-06
1274.16, 6.73193e-06
1796.95, 4.01901e-06
1893.74, 2.79651e-07
2269.5, 2.37477e-06
1010.47, 1.01702e-06
1929.93, 5.66943e-07
1735.18, 1.35675e-08
1334.58, 6.52805e-06
1658.3, 4.37493e-06
1772.55, 7.76828e-08
1399.86, 8.71176e-06
1436.62, 5.45717e-07
1872.03, 1.24486e-06
2215.6, 5.04173e-07
1999.35, 0.00116563
1547.93, 9.95145e-05
1879.33, 1.9243e-06
2068.93, 1.6748e-06
1595.7, 1.77849e-05
1146.6, 2.85161e-06
2265.29, 1.49292e-05
1402.36, 1.62397e-05
2091.49, 4.10221e-07
1310.74, 6.01923e-06
1806.6, 1.82999e-06
1102.32, 6.98789e-06
1793.61, 6.96059e-07
2413.03, 1.67264e-05
1912, 1.31144e-05
1925.67, 3.65881e-07
1422.94, 0.000260839
1760.2, 8.91965e-07
2053.66, 6.76796e-07
1920.47, 8.06486e-07
1406.29, 3.99937e-07
1556.56, 1.06277e-05
1507.64, 4.68356e-07
2118.26, 3.34209e-06
2249.49, 4.00933e-06
2386.85, 3.72507e-07
2062.92, 3.40919e-05
1028.07, 6.14798e-06
1444.32, 2.91709e-06
1944.65, 3.1025e-06
1131.97, 3.16527e-07
2484.31, 1.65241e-06
2059.82, 1.29886e-06
1398.96, 3.79866e-07
1239.28, 1.64778e-06
2089.37, 5.72113e-07
2100.47, 1.84628e-06
1626.55, 2.59932e-07
2394.6, 2.01985e-06
2354.13, 5.40793e-07
1506.84, 2.09105e-06
1238.07, 2.4683e-07
1752.1, 1.78143e-07
1648.32, 6.66611e-07
1848.6, 1.21151e-06
1863.13, 5.43696e-06
1118.09, 1.3559e-06
1297.85, 1.38298e-05
1543.27, 1.82861e-06
1922.94, 1.26871e-06
2084.42, 1.09731e-06
1245.93, 2.85685e-06
1054.94, 8.0456e-06
1495.2, 1.5098e-06
1698.05, 2.34409e-07
1142.04, 2.12907e-08
2055.49, 3.70829e-06
2471.21, 5.13741e-07
1122.04, 2.91156e-07
1097.4, 1.19678e-06
1078.05, 1.46831e-06
1863.69, 3.06074e-06
1260.73, 4.65622e-05
1574.33, 5.96988e-07
