temperature, L2
2312.78, 1.62997e-05
1745.39, 9.91485e-06
2272.58, 0.00173385
2053.67, 3.66037e-05
2163.83, 9.82103e-06
1260.17, 3.45118e-06
1419.21, 2.5905e-05
1501.57, 2.921e-05
1332.31, 1.07024e-05
1602.42, 6.34308e-05
2426.86, 1.33351e-05
1942.67, 5.63245e-06
1774.52, 9.02549e-06
1603.45, 6.54062e-06
1453.57, 8.28409e-06
1822.42, 6.18337e-06
1377.51, 2.58192e-05
2228.66, 9.0194e-06
1015.83, 1.10715e-05
1980.24, 6.10744e-06
2478.41, 1.50772e-05
1992.93, 4.48352e-06
1995.42, 6.63801e-06
2369.63, 1.26206e-05
1548.38, 1.29737e-05
1760.53, 9.24792e-06
1050.39, 3.57897e-06
2480.23, 1.12321e-05
1834.82, 6.12036e-06
1539.69, 9.43649e-06
1869.85, 6.83661e-06
2321.89, 2.89974e-05
1881.14, 5.55497e-06
2360.13, 2.98835e-05
1885.41, 3.51151e-05
1095.32, 4.1485e-06
1940.32, 9.57063e-06
2391.83, 0.000149268
2488.26, 5.09277e-06
2102.98, 7.94776e-05
2171.15, 7.06421e-06
1331.88, 4.78839e-06
1235.07, 4.89118e-06
2285.09, 9.34213e-06
1135.67, 3.72493e-06
1698.16, 1.16144e-05
2419.35, 3.4141e-05
1958.03, 5.45581e-06
1880.42, 4.88132e-06
1380.87, 5.98986e-06
1253.19, 1.9685e-06
1556.76, 1.0979e-05
2302.05, 1.46844e-05
1083.56, 5.89105e-06
1160.48, 3.98648e-06
1105.99, 7.67664e-06
1214.13, 2.89124e-05
1265.16, 2.08004e-05
2139.65, 1.26598e-05
1607.2, 1.14085e-05
1392.51, 1.25903e-05
1346.06, 5.03298e-06
1642.31, 7.60356e-06
1815.19, 1.25906e-05
2457.88, 1.65774e-05
2197.58, 1.06e-05
2229.29, 9.84884e-06
2085.64, 0.000168768
1873.24, 6.11755e-06
1820.06, 7.38889e-06
1636.9, 1.12316e-05
1583.72, 3.77302e-05
1105.54, 8.3452e-06
1845.72, 5.9104e-06
1355.47, 1.07544e-05
1745.81, 2.67512e-05
1640.53, 8.6386e-06
1212.9, 6.89296e-06
1058.8, 4.07611e-06
1873.46, 5.2609e-06
1099.99, 8.62286e-06
2142.07, 2.97573e-05
1526.94, 9.39777e-06
1160.15, 7.36658e-06
1044.46, 1.02603e-05
1857.7, 7.56629e-06
1722.55, 8.65597e-06
1666, 1.06577e-05
1149.15, 4.31056e-06
2451.78, 2.67856e-05
1738.88, 1.14947e-05
1331.11, 7.89745e-06
1112.89, 4.51759e-06
2409.27, 1.11762e-05
1030.37, 1.85092e-05
1373.68, 5.93935e-06
1629.84, 1.09144e-05
1615.88, 1.22554e-05
1301.18, 3.27094e-06
1434.22, 3.17112e-05
1927.6, 4.03641e-05
1029.92, 9.40488e-06
2259.45, 9.82731e-06
2110.17, 1.61857e-05
2492.53, 1.15481e-05
2248.95, 9.34945e-06
1822.35, 9.00121e-06
1289.83, 3.77633e-06
2202.39, 1.51613e-05
2327.91, 1.09671e-05
1290.72, 2.57024e-06
1187.9, 2.14374e-05
2064.89, 6.51509e-06
1580.3, 1.21153e-05
1386.98, 4.8812e-06
1949.95, 7.77787e-06
2470.18, 1.02836e-05
2476.6, 1.15611e-05
1514.05, 1.17412e-05
1840.87, 9.47017e-06
1710.74, 9.87088e-06
1299.01, 3.53241e-06
1930.72, 3.6407e-06
2478.06, 1.16417e-05
1162.48, 7.33622e-06
1438.7, 8.27777e-06
