temperature, L2
2171.43, 0.00279593
2183.2, 0.00159693
1751.54, 0.0037286
1192.38, 0.000946822
1844.61, 0.00620415
1435.35, 0.00969049
1707.32, 0.00603854
1500.37, 0.00456185
1950.66, 0.00323766
1494.87, 0.00517302
1901.69, 0.00501641
1997.32, 0.00244409
1835.87, 0.00482841
1163.64, 0.00185865
1168.64, 0.00128338
1107.29, 0.00376426
2094.72, 0.0163971
2232.45, 0.00086411
1344.57, 0.00567753
2016.4, 0.00597086
1423.56, 0.00405735
1554.11, 0.0117006
1926, 0.00673199
1102.92, 0.00473577
1933.83, 0.0114082
2363.7, 0.00339107
1127.84, 0.012678
1129.81, 0.00302491
1017.12, 0.0114432
1429.37, 0.0184431
2085.76, 0.00862485
1860.55, 0.003923
1250.55, 0.00134111
1382.85, 0.00424133
2215.52, 0.00118617
1641.1, 0.00482117
1458.78, 0.00648333
1210.23, 0.00242246
1347.73, 0.00531072
1367.3, 0.00522912
1732.6, 0.00657569
1401.16, 0.00354023
2187.26, 0.00137186
1823.06, 0.00911168
2233.27, 0.00166468
2428.55, 0.000859785
1544.1, 0.00343507
1397.96, 0.0176045
1870.42, 0.0053121
1514.38, 0.00971775
1268.1, 0.00690065
1721.79, 0.00652303
1334.36, 0.00550006
1669.26, 0.0156014
1386.56, 0.00407607
1234.72, 0.00477324
1286.94, 0.0026069
2109.45, 0.00204694
2427.7, 0.00121477
1862.28, 0.0043465
1765.34, 0.00554002
1870.89, 0.0134943
2239.01, 0.00100832
1057.51, 0.00416829
1436.56, 0.00851653
1295.45, 0.00387546
1321.85, 0.00510363
1633.73, 0.00410648
1612.73, 0.00341409
1636.07, 0.00550947
1521.96, 0.00639217
1509.29, 0.00769732
1729.19, 0.00915637
2395.16, 0.000557989
1986.82, 0.00443695
1903.94, 0.00383246
1950.52, 0.00433089
2222.53, 0.000819699
1904.79, 0.00542174
1643.86, 0.0076007
1090.94, 0.00509924
2353.29, 0.000453625
1455.9, 0.00921532
1482.91, 0.00397585
1578.38, 0.00730911
1223.31, 0.00304589
1923.5, 0.0029555
2456.85, 0.00324137
1944.74, 0.00444915
2477.84, 0.00213142
1770.13, 0.0062468
1780.43, 0.031107
1349.07, 0.00294444
2083.37, 0.0196082
1222.95, 0.000781196
1017.7, 0.00574773
2253.07, 0.00136324
1165.33, 0.00155149
1026.73, 0.00823815
1071.06, 0.00625259
1948.61, 0.0166166
1853.68, 0.00422817
1684.78, 0.00990291
2318.36, 0.000405729
1892.07, 0.0042931
1648.2, 0.00550762
1437, 0.00733138
2013.67, 0.00378399
2402.76, 0.00180526
1080.52, 0.0043547
2493.17, 0.00127876
1990.61, 0.00354955
2313.53, 0.000286021
1693.22, 0.00532263
2103.67, 0.00195467
1929.68, 0.00466351
1477.87, 0.0137103
2218.13, 0.00190659
1088.04, 0.00466786
2261.59, 0.000601975
2231.56, 0.00143743
2106.45, 0.00240852
2224.37, 0.00138355
2256.08, 0.000892271
2485.76, 0.00145422
1563.57, 0.00758519
1565.02, 0.0104386
2339.69, 0.000686689
1727.53, 0.00754517
1773.17, 0.00620503
2251.81, 0.000947969
1952, 0.0040564
1936.38, 0.00516378
1887.19, 0.0118306
2450.32, 0.00325072
1765.07, 0.00523708
1469.17, 0.0266075
1038.48, 0.0112363
2397.61, 0.00146381
2083.42, 0.00257034
1838.74, 0.00648312
1510.17, 0.00633165
1126.2, 0.0143953
2096.94, 0.0040533
1260.47, 0.00272118
1113.37, 0.00374063
2264.65, 0.000669164
2457.24, 0.00149362
1087.53, 0.00821758
1047.17, 0.00600524
2066.04, 0.0065702
1160.38, 0.0219501
1518.59, 0.00337952
1184.08, 0.00052227
1445.14, 0.0596562
2451.95, 0.00161481
1043.01, 2.61559
1090.95, 0.00453652
2053.2, 0.0021764
1309.52, 0.00242218
1954.84, 0.00429083
1151.51, 0.00178626
1760.74, 0.0044202
2177.71, 0.00137512
1242.71, 0.00150186
1209.54, 0.00117154
2472.81, 0.00160112
2382.43, 0.00128184
1063.04, 0.0072787
2451.52, 0.00188218
2296.81, 0.00040668
1330.29, 0.0033036
1523.16, 0.0113328
1180.43, 0.000894157
1172.64, 0.00117531
2250.26, 0.00189141
2231.4, 0.00184711
2460.32, 0.00236067
2490.97, 0.00199406
1930.39, 0.00392348
1750.71, 0.00577026
1412.52, 0.00571866
1886.77, 0.00344172
1078.59, 0.0666399
1645.53, 0.00429457
2359.95, 0.000963651
2137.85, 0.00163248
1210.5, 0.00126869
1828.32, 0.0040985
1642.35, 0.00758595
1777.51, 0.0056654
1747.74, 0.00609057
2071.68, 0.0040603
2171.76, 0.00182156
1089.83, 0.00598317
1460.6, 0.0114748
2034.36, 0.00375989
1180.74, 0.000758148
2014.09, 0.00795681
2107.39, 0.00245233
1372.21, 0.00514092
1906.17, 0.0037452
1757.23, 0.00547185
1572.55, 0.00381105
1041.18, 0.0126587
1334.6, 0.00478208
1854.84, 0.0124848
2430.19, 0.00161169
1231.01, 0.00127314
1127.64, 0.00273532
1388.58, 0.00402018
1032.87, 0.00571083
2172.82, 0.00164785
2251.14, 0.00728223
1080.71, 0.0167553
1496.07, 0.0105375
1587.19, 0.00689517
2485.23, 0.00155659
2053.33, 0.00290163
1049.82, 0.0148272
