temperature, L2
1463.23, 1.39618e-05
1322.47, 0.0873952
2193.08, 0.000200514
2416.5, 0.0029985
1348.4, 0.00185638
1972.45, 0.000237553
2124.54, 0.00015223
1029.59, 0.00131772
1641.5, 9.58914e-06
2127.77, 0.00021338
1660.89, 0.000623844
1359.7, 0.00117959
1294.97, 0.000269228
2045.89, 0.000154871
1193.13, 0.00421332
1673.28, 4.00163e-05
1678.71, 0.000217742
1791.64, 7.96377e-05
2117.84, 0.00074543
1007.87, 0.00165366
2207.87, 0.00428927
1372.21, 0.00119585
1326.33, 0.000278081
2024.92, 0.000812775
1496.09, 0.000192509
2419.56, 0.00770118
2105.53, 0.000571244
1089.34, 0.00222224
1709.85, 0.000159484
1805.78, 0.000282095
1553.49, 0.000395907
2233.57, 0.000388683
1350.82, 0.000919557
1641.31, 6.69832e-06
1279.8, 0.000894657
1193.09, 0.00821437
2084.24, 0.00905293
1653.22, 1.34507e-05
2410.74, 0.000305496
1779.69, 0.000237138
2217.43, 0.000180378
1485.85, 0.00123385
1437.49, 6.33778e-05
1929.19, 0.000127071
2196.33, 0.000794166
1992.43, 0.0015859
1421.94, 0.000343066
1369.97, 0.00386061
1574.18, 7.85211e-05
1151.77, 0.0025556
2339.89, 0.00716771
1792.07, 0.000218324
1787.52, 0.000167045
2363.86, 0.000796346
2162.39, 0.000476381
1643.73, 0.000125038
1225.17, 0.000714762
1679.62, 5.1197e-05
1514.84, 0.0018361
2098.9, 0.0784905
1994.89, 0.000790938
1634.7, 3.57935e-05
2241.27, 0.000365872
1696.21, 1.30253e-05
1792.08, 3.96083e-05
2168.46, 0.00348665
1127.1, 0.019726
1506.89, 0.000973468
1787.44, 0.000136764
2352.84, 0.00101378
1800.67, 0.00092183
1333.84, 0.000541102
1842.97, 0.000473308
1199.27, 0.000620371
1544.54, 0.000116453
1126.48, 0.00435776
1199.27, 0.000548229
1929.36, 0.00041731
1557.03, 0.00042803
1609.72, 0.000107534
1774.82, 0.000162136
2337.96, 0.000367402
1711.57, 3.29574e-05
1480.78, 0.00018825
1811.86, 0.000217512
1956, 0.00438643
1653.55, 1.40623e-05
2073.85, 0.000241964
1863.86, 0.000144265
1291.49, 0.00146804
2476.55, 0.00103632
1855.97, 0.000149073
2431.07, 0.00146041
1331.36, 0.000809113
2216.11, 0.000153474
1714.98, 0.00107289
1888.3, 0.000111191
1177.72, 0.00138655
1852.5, 0.000179534
2170.62, 0.000453504
2420.76, 0.000906792
2001.33, 0.000172402
1992.56, 0.00337854
2032.35, 0.00231699
2301.41, 0.000997715
1484.76, 9.43425e-05
1430.67, 0.00129821
1211.06, 0.000809233
2074.19, 0.000264887
1437.4, 0.000689111
1568.74, 0.0045166
1443.91, 0.000497465
1708.06, 0.000649642
2090.17, 0.000320912
1316.05, 0.00441791
2476.26, 0.000310996
1607.61, 5.58258e-05
1169.27, 0.0036422
1700.73, 9.7116e-05
2068.1, 0.000430163
2292.06, 0.000359601
2426.73, 0.00032926
2200.64, 0.00150791
2440.55, 0.00171486
1312.44, 0.00396481
2336.04, 0.00028385
1472.89, 0.000108811
1865.41, 0.000276303
1443.48, 0.000319811
1306.51, 0.000200778
1656.47, 0.000137531
1927.9, 0.000421229
1325.94, 0.000650171
1219.54, 0.00272804
2212.79, 0.000310994
1248.99, 0.00210022
1832.19, 0.00725151
2423.71, 0.0013709
1750.02, 0.000609249
2108.33, 0.0455205
2348.17, 0.000656484
1424.4, 0.00396452
1021.29, 0.00139664
1588.29, 0.000221679
2486.48, 0.00120673
2125.35, 0.000970324
1984.05, 0.0002247
1519.25, 4.28799e-05
2363.02, 0.000443037
2174.32, 0.000111237
1610.56, 1.49154e-05
