temperature, L2
1452.09, 0.000487587
1197.22, 9.81081e-05
2100.41, 1.62494e-05
1916.22, 0.000329757
1031.3, 1.11602e-05
1412.13, 6.80401e-06
1137.37, 0.00012579
2069.72, 3.60171e-05
1701.07, 4.82765e-05
1511.94, 0.000424686
1764.66, 0.000153692
1719.3, 7.2185e-06
1588.58, 8.77694e-06
2437.46, 0.00181782
1001.65, 0.000124405
1523.16, 3.78684e-06
1955.3, 0.000713508
1266.38, 0.000168604
2066.45, 5.29976e-05
1033.62, 0.00140176
1390.18, 8.89323e-05
1357.74, 0.000407988
1725.18, 2.85374e-05
2377.14, 0.000224578
1932.34, 9.08759e-06
1345.51, 3.18153e-05
1516.62, 2.67883e-05
1234.14, 2.20981e-05
1134.29, 0.0087561
1853.37, 1.11541e-05
2153.74, 8.42903e-05
1229.88, 3.74344e-05
1342.28, 3.79698e-05
2171.36, 0.000127556
2289.39, 0.000120749
1327.96, 1.49001e-05
2438.51, 0.00459766
1911.06, 1.42314e-05
1730.48, 2.48126e-06
1456.61, 1.88013e-05
1016.45, 0.000488826
1384.87, 0.000959726
1597.94, 1.06306e-05
1120.94, 0.000404743
2063.9, 0.000291951
2307.83, 0.000150624
1491.23, 0.000153006
2197.12, 0.00015673
1512.76, 0.000130542
2254.95, 0.000152595
2309.68, 0.000488823
2035.66, 6.17871e-05
2118.09, 9.6748e-05
1409.17, 0.000233311
1489.91, 0.000273373
2045.71, 4.11125e-05
1114.07, 0.000336501
1544.91, 1.59838e-05
2305.86, 7.50007e-05
2280.65, 5.68711e-05
1942.28, 3.11095e-05
1390.43, 3.58903e-05
2039.29, 2.76023e-05
1748.7, 0.000342359
2374.81, 0.000138496
1825.57, 3.95686e-05
1861.21, 4.58921e-05
2353.76, 0.000428075
1170.33, 1.2585e-05
1934.17, 1.43897e-05
2397.73, 0.00036041
2113.21, 0.000213472
1337.92, 0.000239249
1770.86, 5.96713e-05
2213.51, 0.000123881
2446.94, 5.1357e-05
1430.53, 5.0362e-06
2038.03, 0.00104137
1311.46, 7.19631e-06
1341.66, 6.21247e-05
1314.03, 0.000123292
1163.31, 0.0010003
1307.47, 0.000931047
1347.09, 6.39864e-07
1134.14, 0.00106735
1523.64, 6.45647e-05
1712.54, 0.000231733
1019.93, 7.91771e-05
1282.31, 6.09899e-05
1258.05, 5.82111e-06
2227.88, 0.000120462
1753.17, 5.3059e-05
1039.77, 4.71047e-05
2428.98, 0.000331009
2206.86, 0.00631084
1663.59, 8.35942e-06
2380.53, 0.000117026
2106.89, 3.51378e-05
1193.86, 0.000978234
1963.99, 0.000255585
1236.97, 5.39161e-05
2446.1, 0.00124203
2006.78, 5.10497e-05
1726.2, 9.45542e-05
1223.79, 0.00113177
1773.69, 4.5997e-06
1045.58, 0.000419137
2278.59, 0.00156567
1101.06, 0.000972942
2445.42, 0.000169823
1642.78, 4.83781e-07
1685.11, 1.94354e-05
2103.72, 0.00114912
1567.53, 0.000712808
1504.57, 0.000159601
1343.39, 1.68396e-05
1352.9, 1.00339e-05
1350.77, 0.000283081
2051.61, 0.00020753
2157.78, 9.77366e-05
1089.2, 6.4927e-05
2471.27, 0.00047353
1227.42, 0.000656274
1156.43, 0.00119084
1783.76, 1.27643e-05
2245.86, 9.10827e-05
1176.19, 7.08721e-05
1724.95, 0.000190574
1251.47, 0.000109025
1567.51, 1.48022e-06
2494.79, 0.00127163
1066.87, 0.00012957
2003.94, 0.00152118
2215.03, 0.000220537
1395.76, 0.000141855
2129.41, 4.90146e-05
2005.03, 3.00499e-05
1817.16, 7.42528e-06
1315.22, 1.35216e-05
1463.76, 3.32912e-05
2120.94, 2.70889e-05
1135, 0.00627834
2157.81, 3.35647e-05
2177.81, 0.00229742
1118.23, 0.000193971
1693.88, 1.36114e-05
2318.74, 0.000321237
2466.98, 0.000440776
2107.76, 0.00024997
1595.09, 1.00063e-05
1046.45, 9.35578e-05
1393.18, 0.000215573
2121.95, 0.000157588
1203.48, 0.000534629
1180.88, 0.000351092
1071.98, 0.000115107
1087.73, 0.0107569
1298.78, 0.00177299
2082.84, 0.000164514
1068.06, 0.00132966
1940.18, 0.000461548
1600.36, 5.15705e-06
2193.59, 0.000531426
2407.25, 0.000299833
2365.47, 0.000772385
1341.97, 0.0017964
1105.49, 0.000831735
2085.15, 8.50134e-05
1914.37, 1.51481e-05
1026.21, 0.000140079
2028.87, 0.000160917
2237.06, 0.000214769
1384.92, 0.000136006
1314.2, 1.53712e-05
1926.04, 6.74024e-06
2396.36, 0.000183515
2468.82, 0.000700049
2484.21, 0.000147678
2453.09, 0.000630444
1313.19, 7.57401e-06
2435.33, 0.000118908
1187.82, 0.00089828
2259.72, 0.000239298
1606.08, 5.51663e-06
1987.15, 0.00049581
1692.75, 1.04399e-05
2036.17, 1.90234e-05
1012.77, 0.00156646
2395.43, 0.000183005
1850.26, 9.20616e-05
1619.9, 1.36151e-06
2353.98, 0.000271039
2434.22, 0.00379543
1074.48, 0.00138095
2259.19, 8.63912e-05
2150.83, 8.30886e-05
1769.08, 3.4046e-06
2432.02, 0.000343738
2318.16, 0.000249116
1204.21, 0.000247671
1628.73, 8.11799e-06
1540.5, 6.70163e-06
2142.98, 0.000139077
1366.21, 0.00165992
1809.08, 1.26633e-05
2025.5, 3.73447e-05
1822.53, 0.000804397
2279.53, 0.00118307
2429.71, 0.000162916
2455.59, 0.000188416
1546.36, 3.47017e-05
2247.86, 0.00126564
1070.05, 0.000814635
1513.59, 6.81741e-06
2375.63, 0.000106759
2024.75, 3.24621e-05
1584.6, 9.16188e-06
1765.78, 4.52726e-05
1672.68, 6.7306e-06
1934.92, 0.000206322
1977.9, 0.000130512
1919.36, 0.000255259
1389.53, 0.000167664
1191.11, 1.08843e-05
1620.64, 4.10594e-06
1460.43, 0.000314452
1584.44, 6.58212e-06
2313.84, 0.000204553
1625.48, 2.07642e-06
2158.99, 0.000256698
2498.79, 0.000655166
2359.3, 0.000993078
1966.46, 7.84013e-05
1772.6, 0.000660441
1196.76, 9.53807e-06
2082.29, 0.000285747
1761.06, 4.28066e-05
1567.36, 0.00011829
1886.68, 0.000100057
2298.97, 0.00012725
2063.13, 5.74572e-05
2345.26, 0.000232563
1094.52, 0.00014749
1689.52, 1.05522e-05
1991.55, 0.000199354
2231.68, 0.000154533
1660.61, 6.54753e-05
