temperature, L2
1305.51, 0.0090016
1531.28, 0.00523837
1326.45, 0.0110639
1920.26, 0.00408093
2371.87, 0.0178952
1074.52, 0.00463966
1817.15, 0.00388707
1664.95, 0.00462016
1803.65, 0.00695073
1405.81, 0.00998204
2143.27, 0.00505892
1020.67, 0.00359878
1124.37, 0.0191685
2276.75, 0.00585431
1546.69, 0.00542876
1695.05, 0.00569985
2070.46, 0.0102984
1524.61, 0.00656055
1940.22, 0.00501783
2107.25, 0.0149231
2207.78, 0.0325672
2463.19, 0.021668
1867.69, 0.00359933
1728.9, 0.0304512
1145.39, 0.00696838
2214.56, 0.0121865
1047.36, 0.0273831
1142.6, 0.00774407
2257.27, 0.00853046
1064.35, 0.309671
1436.1, 0.00699137
1958.52, 0.0199458
2195.89, 0.00522168
2416.87, 0.0509419
1238.64, 0.00704305
1631.03, 0.00789638
1399.19, 0.00507036
1434.21, 0.0195076
1371.26, 0.0059033
1723.27, 0.00452019
1056.08, 0.00405533
1745.2, 0.0196169
1977.07, 0.00322867
1785.49, 0.0365154
2446.94, 0.0771953
2188.4, 0.177276
1331.1, 0.00552276
1577.61, 0.00593349
1157.96, 0.00569128
2472.7, 0.0243214
1435.76, 0.0190796
1763.31, 0.0121916
1796.65, 0.00814717
1407.33, 0.124254
1985.83, 0.443394
1382.48, 0.00600193
2007.19, 0.0181678
1018.06, 0.00639554
1487.64, 0.00364645
2446.48, 0.0145453
1933.51, 0.00779838
2360.73, 0.0364824
1156.78, 0.00370341
1825.41, 0.00570268
1056.36, 0.0039366
1737.33, 0.00490517
1841.47, 0.00306308
1260.87, 0.00652272
2256.8, 0.00987854
1892.44, 0.00839408
1541.58, 0.00607784
1990.73, 0.019254
1729.13, 0.00375304
2091.59, 0.0204768
1531.38, 0.00987443
2257.06, 0.00813248
2192.14, 0.554161
1892.71, 0.0100323
1641.32, 0.00679281
2395.84, 0.0734593
2375.34, 0.00969365
1944.81, 0.0126127
1046.63, 0.00223441
1657.99, 0.0150432
2097.31, 0.0115968
1621.49, 0.00462295
1120.16, 0.00527203
1976.05, 0.00574087
1159.78, 0.00706755
1131.63, 0.0066087
1445.4, 0.00448543
1886.85, 0.00370983
1939.58, 0.0033442
2376.98, 0.015844
1734.98, 0.0212655
2462.74, 0.0188283
2020.38, 0.0151013
1857.1, 0.00696888
2157.61, 0.0167191
1586.45, 0.00706325
2087.35, 0.0147857
2114.99, 0.0259986
2351.1, 0.127457
1633.71, 0.00562282
2364.23, 0.00771887
1258.99, 0.00727746
1872.18, 0.00948084
1501.23, 0.0071262
1409.03, 0.0102413
1143.17, 0.00507416
1595.89, 0.00463744
2024.65, 0.022705
1239.55, 0.0118297
1981.77, 0.0574223
2144.21, 0.00621701
1172.85, 0.00654978
2390.26, 0.00753663
1491.97, 0.00647815
1911.07, 0.0541578
1175.42, 0.0104956
2094.86, 0.0852485
1479.2, 0.0337672
2480.71, 0.00986817
1291.49, 0.00695181
2344.63, 0.00909627
1867.32, 0.00355314
1014.26, 0.0912209
1337.63, 0.00701991
2300, 1.29353
1575.7, 0.0419573
1227.32, 0.0102423
1796.29, 0.0671898
1832.21, 0.00827774
1684.49, 0.0044616
1084.87, 0.0147932
1312.48, 0.00675267
2073.06, 0.00760741
1972.4, 0.00859925
2495.15, 0.00995861
1823.54, 0.00343683
1207.4, 0.00604942
1359.52, 0.00943442
1758.96, 0.00373847
1654.61, 0.00478292
2246.86, 0.0194405
2156.94, 0.00895458
1563.97, 0.00552761
1884.15, 0.00502763
1294.6, 0.00688239
2381.16, 0.0073544
2439.87, 0.0136999
1300.74, 0.00819907
1643.89, 0.00495592
1151.16, 0.00452767
2309.01, 0.0105565
2488.05, 0.0172312
2156.74, 0.101919
1560.24, 0.00625611
1369.5, 0.0124717
1835.73, 0.00684243
1216.68, 0.0120494
2247.34, 0.0073955
2145.73, 0.00767511
1887.97, 0.0031299
1989.15, 0.00517126
2366.41, 0.0808354
1758.41, 0.0038173
1590.58, 0.00550881
2455.46, 0.0944039
1362.79, 0.00910847
1740.45, 0.00336481
2279.73, 0.0234773
2043.9, 0.00401082
2460.62, 0.01078
1617.71, 0.00454626
2384.8, 0.0141526
1625.22, 0.279346
1387.78, 0.00739863
1483.79, 0.00695659
1402.59, 0.00631123
2041.87, 0.00515793
2158.04, 0.0241844
1935.61, 0.0105589
1603.72, 0.00717561
1035.46, 0.0216873
1929.84, 0.00389074
1532.65, 0.00617825
2277.21, 0.00912168
1580.09, 0.00589285
1342.89, 0.00634645
2305.22, 0.00711205
1135.28, 0.00566196
1035.63, 0.00679112
2095.86, 0.00523795
2305.77, 0.00597555
1449.7, 0.00721551
2342.76, 0.0224207
1471.75, 0.00610082
2311.42, 0.00925956
1965.76, 0.00480364
1547.1, 0.00994033
2092.01, 0.00616572
2290.22, 0.0146138
1551.75, 0.0242236
2403.23, 0.0094785
1254.29, 0.0110911
1757.17, 0.0038313
1207.04, 0.00757608
2121.52, 0.00605285
2318.69, 0.00965829
1743.8, 0.0042916
2447.52, 0.00867424
2330.7, 0.00661642
1164.67, 0.00553595
1489.11, 0.00421072
2324.68, 0.10865
1957.85, 0.0212048
2259.47, 0.0298484
1855.38, 0.0158823
1031.09, 0.00631171
1623.65, 0.00465777
1810.65, 0.0110895
1201.18, 0.0175873
1128.18, 0.00611249
2159.73, 0.0167288
2332.95, 0.0184297
1633.17, 0.00630432
1287.05, 0.00752322
1178.58, 0.0043076
2348.01, 0.151971
1355.65, 0.00682474
1517.09, 0.00445181
1352.16, 0.00411066
2049.86, 0.00959249
1156.86, 0.0341639
1035.85, 0.00418526
1218.58, 0.00579999
1366.19, 0.0061065
1325.79, 0.0132083
2205.12, 0.0109567
1590.82, 0.0665524
1974.68, 0.00358557
1920.71, 0.00516436
1126.11, 0.00746361
1313.95, 0.00650437
1527.34, 0.0135968
2376.09, 0.0355973
2276.23, 0.0121752
1946.77, 0.00299794
2190.95, 0.0109614
1283.07, 0.00594181
1555.12, 0.00558084
2383.28, 0.00944823
1123.88, 0.00628237
2415.28, 0.00945303
1624.27, 0.00490239
1657.6, 0.0287004
1928.93, 0.00398189
1956.63, 0.0265483
1233.21, 0.00607802
2018.5, 0.00935838
1923.58, 0.017284
2280.99, 0.00694481
2066.65, 0.00440501
1824.58, 0.00615352
2157.01, 0.0077746
1869.15, 0.00974531
2347.41, 0.00796672
2064.29, 0.0134726
1474.54, 0.00781727
2173.69, 0.0055822
2309.91, 0.00708093
1396.16, 0.0113536
2378.41, 0.0387642
1562.96, 0.00465208
1443.79, 0.0130964
2054.51, 0.00709621
1487.67, 0.0286973
2141.67, 0.00636634
1970.6, 0.0456785
1841.65, 0.00721325
1778.37, 0.00439451
1207.14, 0.0142747
1446.85, 0.00546871
1979.82, 0.026494
2248.16, 0.00723532
1494.93, 0.0159376
1254.41, 0.00508057
2355.77, 0.00661074
1105.29, 0.0127693
1987.76, 0.00501254
1792.98, 0.0180011
2012.67, 0.00618201
1898.59, 0.00720159
1007.23, 0.00905302
1280.24, 0.0100481
1530.3, 0.00600741
2407.58, 0.0109117
2185.96, 0.0082067
1034.06, 0.00608546
2044.41, 0.0059756
1493.42, 0.00571422
1213, 0.0136416
1659.4, 0.00472097
1391.91, 0.00720706
2442.4, 0.00811607
1551.5, 0.0069695
2226.4, 0.00741888
1192.94, 0.0100692
1752.23, 0.00366652
2404.84, 0.00717891
1543.49, 0.00549255
1472.99, 0.0118485
1697.56, 0.00494655
1612.54, 0.00577411
1602.32, 0.0811474
1715.35, 0.00336184
2112.15, 0.00551059
1966.53, 0.00570767
1539.69, 0.00507501
2003.72, 0.0150165
2169.55, 0.00656853
1388.97, 0.0102421
1597.63, 0.00780533
1983.31, 0.00846246
1212.7, 0.00529546
1371.22, 0.0192656
2168.88, 0.0247506
2109.39, 0.00478421
2296.54, 0.0195909
1672.35, 0.00685186
1858.96, 0.0247715
1232.34, 0.00522515
2341.73, 0.00942103
2061.73, 0.00788172
1326.33, 0.00667109
1521.97, 0.00586059
1220.3, 0.00521136
1567.88, 0.00652963
1350.89, 0.00899108
2262.3, 0.064633
1616.28, 0.00590328
1602.98, 0.00697379
1268.98, 0.00574039
2151.45, 0.0050516
1315.84, 0.00907908
2453.32, 0.0264437
1253.49, 0.00552908
1983.71, 0.00788051
2118.26, 0.00859078
1440.13, 0.00728866
1727, 0.004718
2339.7, 0.00626356
2277.76, 0.0102391
1658.44, 0.00601799
1588.08, 0.00641724
1871.73, 0.0244512
1454.64, 0.00737823
2120.7, 0.00469388
1340.77, 0.00719927
1930.22, 0.00565738
1693.88, 0.00443083
2322.12, 0.00797614
1275.36, 0.00505571
1056.49, 0.0199337
1046.5, 0.00656711
1193.1, 0.00983915
1539.28, 27.2548
2010.09, 0.0092707
2276.3, 0.0101784
2256.55, 0.0189749
2102.09, 0.00489562
2126.41, 0.00818256
1731.7, 0.0114189
1992.89, 0.0349373
1186.27, 0.0457327
2128.26, 0.00517084
2191.09, 0.0422368
1226.25, 0.00501624
1218.98, 0.0119407
1435.56, 0.0105627
2083.03, 0.356891
1166.39, 0.0226924
1746.25, 0.00407292
1254.23, 0.00451091
1888.8, 0.00465817
1350.96, 0.0124102
1768.45, 0.00571766
1614.23, 0.0109805
1957.79, 0.00410146
1712.36, 0.00561483
1038.58, 0.00456131
1685.71, 0.00473871
2049.86, 0.00547478
2208.47, 0.0174576
1164.01, 0.00791314
1858.04, 0.0371215
1880.37, 0.0442698
1013.16, 0.00758492
1498, 0.00746161
1686.53, 0.00448592
1036.32, 0.0727427
1625.07, 0.00516649
1151.78, 0.00489395
1331.01, 0.00636685
1454.19, 0.00950865
2176.57, 0.00809165
1102.76, 0.00718472
1644.93, 0.0107557
1912.82, 0.00677524
1148.94, 0.00600655
1510.59, 0.00699517
1229.46, 0.00804436
2016.04, 0.0082729
1665.58, 0.00571147
1607.36, 0.00804124
1016.66, 0.00805296
2190.52, 0.0501235
1167.9, 0.00499041
2090.44, 0.0191172
1205.25, 0.00450383
2297.74, 0.0177363
1168.45, 0.00775436
1468.62, 0.0138474
1158.11, 0.0080029
1865.94, 0.00336254
1554.3, 0.00588868
1624.92, 0.00610701
1821.13, 0.0046453
1194.16, 0.0091213
1234.23, 0.00705304
2176.08, 0.0075661
1307.05, 0.0121627
2324.19, 0.0377303
1363.29, 0.00869052
1377.63, 0.00688226
1317.47, 0.00832787
1208.66, 0.00628716
2442.42, 0.00793826
2080.97, 0.0170925
1414.1, 0.00934642
1459.79, 0.00546612
1900.83, 0.00887562
1213.99, 0.0110438
2170.7, 0.00855566
2193.11, 0.0164694
2220.64, 0.0106201
1071.56, 0.00337116
2312.33, 0.0148542
2235.08, 0.00582338
2280.58, 0.011696
1421.16, 0.0150956
2171.66, 0.00554383
2294.1, 0.0122004
2271.66, 0.00955005
2088.86, 0.00527845
1765.65, 0.0162365
1405.58, 0.0135511
1969.52, 0.0224964
1949.28, 0.00696192
1259.03, 0.00961494
2046.82, 0.00447707
1386.22, 0.0100128
1449.75, 0.00544069
2409.51, 0.00700067
2112.46, 0.00848769
2034.75, 0.00959377
1777.31, 0.0074191
1963.02, 0.00472674
1022.34, 0.00858355
1838.7, 0.178586
1963.76, 0.00615238
1054.11, 0.0029569
1512.36, 0.00709379
1108.25, 0.0627889
1717.53, 0.00475533
1109.81, 0.00310155
2471.19, 0.0611468
2153.25, 0.0111323
1487.35, 0.00822992
1768.24, 0.00542005
2195.07, 0.0139605
2340.4, 0.0126098
1564.99, 0.00481572
2184.74, 0.0296319
1141.65, 0.008937
1329.47, 0.00796528
2371.39, 0.0138442
1889.28, 0.00352706
1066.32, 0.0108789
1053.08, 0.0313094
2242.91, 0.0371921
1514.96, 0.00562603
1295.71, 0.00628716
1246.26, 0.0198303
1390.84, 0.00504507
1688.9, 0.00817479
2497.12, 0.0299354
2205.24, 0.00664218
2409.91, 0.0424016
2455.25, 0.0125631
1220.22, 0.00788796
1180.92, 0.013196
1840.02, 0.0131906
1447.95, 0.00522923
1343.01, 0.010003
1650.6, 0.00321447
1185.73, 0.00686703
2297.98, 0.0060803
1169.94, 0.00953899
1174.29, 0.00627784
2354.96, 0.00846843
2481.23, 0.00937036
1200.85, 0.00944958
2253.6, 0.0304131
1995.54, 0.00399356
2248.65, 0.00839822
1126.56, 0.00600703
2371.26, 0.0121923
1860.86, 0.00282411
1226.16, 0.00626191
1547.27, 0.00595918
1875.61, 0.00817895
1418.14, 0.00600912
